transaction_id,Sta,station_name,Dest,dest_station_name,Line,LineCC,PrType,TxT,FarT,Value,TrxDetail,InsertionDateTime
42820,111,Mohan Nagar,100,Shastri Park,Red Line,RL,Other,Entry,Adult,40.00,OT-20240801-501484,2024-08-01 07:47:43
42821,88,Rohini West,111,Mohan Nagar,Red Line,RL,QR Ticket,Exit,Adult,60.00,QR-20240608-359187,2024-06-08 18:19:37
42822,26,Malviya Nagar,19,Udyog Bhawan,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240719-250612,2024-07-19 12:29:17
42823,22,INA,30,Sultanpur,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240514-340721,2024-05-14 22:40:40
42824,54,Subhash Nagar,76,Noida Sector 16,Blue Line (N),BLN,Other,Exit,Student,10.00,OT-20240504-365147,2024-05-04 20:10:40
42825,134,Mundka,107,Shaheed Nagar,Green Line,GL,Other,Exit,Student,10.00,OT-20240710-491611,2024-07-10 22:10:18
42826,51,Janakpuri West,78,Botanical Garden,Blue Line (N),BLN,Other,Exit,Senior Citizen,40.00,OT-20240727-236838,2024-07-27 17:38:37
42827,25,Hauz Khas,27,Saket,Yellow Line,YL,QR Ticket,Exit,Student,30.00,QR-20240517-564101,2024-05-17 10:36:32
42828,87,Rithala,98,Pulbangash,Red Line,RL,QR Ticket,Entry,Adult,20.00,QR-20240516-129330,2024-05-16 19:22:18
42829,115,Laxmi Nagar,121,Vaishali,Blue Line (V),BLV,Other,Entry,Student,40.00,OT-20240512-918187,2024-05-12 07:00:04
42830,67,Mandi House,61,Patel Nagar,Blue Line (N),BLN,Other,Entry,Adult,50.00,OT-20240529-699359,2024-05-29 22:07:14
42831,132,Nangloi Railway Station,138,Tikri Border,Green Line,GL,Other,Exit,Adult,60.00,OT-20240626-061901,2024-06-26 14:16:13
42832,114,Shaheed Sthal,64,Jhandewalan,Red Line,RL,Other,Exit,Adult,40.00,OT-20240620-186353,2024-06-20 11:16:15
42833,128,Peera Garhi,132,Nangloi Railway Station,Green Line,GL,Other,Exit,Adult,30.00,OT-20240613-340268,2024-06-13 09:52:00
42834,83,Noida Sector 61,43,Dwarka Sector 12,Blue Line (N),BLN,Other,Exit,Concession,50.00,OT-20240611-054327,2024-06-11 14:34:50
42835,84,Noida Sector 59,81,Noida Sector 34,Blue Line (N),BLN,QR Ticket,Exit,Adult,50.00,QR-20240611-362590,2024-06-11 12:56:46
42836,97,Pratap Nagar,81,Noida Sector 34,Red Line,RL,QR Ticket,Entry,Adult,20.00,QR-20240620-586253,2024-06-20 11:15:53
42837,18,Central Secretariat,22,INA,Yellow Line,YL,QR Ticket,Exit,Adult,30.00,QR-20240710-500381,2024-07-10 08:49:35
42838,16,Rajiv Chowk,23,AIIMS,Yellow Line,YL,Other,Entry,Concession,60.00,OT-20240705-549867,2024-07-05 18:58:37
42839,141,Brigadier Hoshiar Singh,65,RK Ashram Marg,Green Line,GL,QR Ticket,Entry,Concession,40.00,QR-20240517-479075,2024-05-17 17:34:09
42840,126,Paschim Vihar East,136,Ghevra,Green Line,GL,Other,Entry,Adult,20.00,OT-20240616-843663,2024-06-16 16:37:03
42841,34,Sikanderpur,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240504-575818,2024-05-04 16:04:15
42842,18,Central Secretariat,28,Qutab Minar,Yellow Line,YL,QR Ticket,Exit,Concession,60.00,QR-20240609-106000,2024-06-09 18:25:40
42843,138,Tikri Border,128,Peera Garhi,Green Line,GL,QR Ticket,Entry,Concession,20.00,QR-20240625-525245,2024-06-25 16:16:50
42844,31,Ghitorni,15,New Delhi,Yellow Line,YL,Other,Entry,Senior Citizen,30.00,OT-20240514-439960,2024-05-14 13:55:36
42845,12,Kashmere Gate,26,Malviya Nagar,Yellow Line,YL,QR Ticket,Entry,Concession,60.00,QR-20240803-007524,2024-08-03 09:50:23
42846,129,Udyog Nagar,142,Satguru Ram Singh Marg,Green Line,GL,Other,Entry,Senior Citizen,40.00,OT-20240730-025486,2024-07-30 19:37:14
42847,113,Hindon River,95,Inderlok,Red Line,RL,QR Ticket,Entry,Concession,50.00,QR-20240721-029223,2024-07-21 18:37:42
42848,25,Hauz Khas,16,Rajiv Chowk,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240517-108893,2024-05-17 11:15:51
42849,25,Hauz Khas,27,Saket,Yellow Line,YL,Other,Entry,Senior Citizen,60.00,OT-20240708-792634,2024-07-08 20:09:39
42850,1,Samaypur Badli,7,Model Town,Yellow Line,YL,Other,Exit,Senior Citizen,60.00,OT-20240506-924240,2024-05-06 21:24:09
42851,18,Central Secretariat,14,Chawri Bazar,Yellow Line,YL,Other,Exit,Senior Citizen,60.00,OT-20240616-248396,2024-06-16 13:35:43
42852,25,Hauz Khas,12,Kashmere Gate,Yellow Line,YL,QR Ticket,Entry,Adult,40.00,QR-20240728-357739,2024-07-28 21:39:36
42853,98,Pulbangash,104,Mansarovar Park,Red Line,RL,Other,Exit,Student,30.00,OT-20240515-674030,2024-05-15 08:16:29
42854,119,Anand Vihar,115,Laxmi Nagar,Blue Line (V),BLV,Other,Exit,Adult,50.00,OT-20240514-468471,2024-05-14 19:42:52
42855,151,Lajpat Nagar,147,Janpath,Violet Line,VL,QR Ticket,Entry,Concession,30.00,QR-20240531-696101,2024-05-31 18:23:14
42856,70,Yamuna Bank,64,Jhandewalan,Blue Line (N),BLN,Other,Entry,Student,60.00,OT-20240804-995457,2024-08-04 09:13:24
42857,119,Anand Vihar,116,Nirman Vihar,Blue Line (V),BLV,Other,Exit,Adult,50.00,OT-20240605-877478,2024-06-05 20:27:04
42858,142,Satguru Ram Singh Marg,140,Bahadurgarh City,Green Line,GL,QR Ticket,Exit,Senior Citizen,10.00,QR-20240614-343568,2024-06-14 10:25:34
42859,45,Dwarka Sector 14,79,Golf Course,Blue Line (N),BLN,NCMC,Exit,Adult,40.00,NC-20240430-099945,2024-04-30 07:30:13
42860,124,Shivaji Park,127,Paschim Vihar West,Green Line,GL,QR Ticket,Entry,Adult,40.00,QR-20240624-842905,2024-06-24 21:40:18
42861,120,Kaushambi,121,Vaishali,Blue Line (V),BLV,Other,Entry,Student,30.00,OT-20240706-814626,2024-07-06 07:51:51
42862,115,Laxmi Nagar,116,Nirman Vihar,Blue Line (V),BLV,Other,Entry,Adult,30.00,OT-20240727-510807,2024-07-27 21:52:02
42863,24,Green Park,2,Rohini Sector 18-19,Yellow Line,YL,QR Ticket,Exit,Adult,50.00,QR-20240718-235774,2024-07-18 14:38:19
42864,5,Adarsh Nagar,31,Ghitorni,Yellow Line,YL,Other,Exit,Concession,40.00,OT-20240502-564632,2024-05-02 11:19:47
42865,119,Anand Vihar,117,Preet Vihar,Blue Line (V),BLV,QR Ticket,Exit,Senior Citizen,60.00,QR-20240708-649005,2024-07-08 20:54:21
42866,121,Vaishali,120,Kaushambi,Blue Line (V),BLV,NCMC,Entry,Adult,30.00,NC-20240507-202688,2024-05-07 08:40:39
42867,29,Chhatarpur,28,Qutab Minar,Yellow Line,YL,QR Ticket,Entry,Adult,40.00,QR-20240525-183326,2024-05-25 07:09:25
42868,120,Kaushambi,116,Nirman Vihar,Blue Line (V),BLV,Other,Exit,Adult,50.00,OT-20240505-034332,2024-05-05 09:13:41
42869,77,Noida Sector 18,135,Mundka Industrial Area,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240528-088999,2024-05-28 19:14:44
42870,19,Udyog Bhawan,9,Vishwavidyalaya,Yellow Line,YL,QR Ticket,Entry,Student,30.00,QR-20240728-054290,2024-07-28 14:38:26
42871,97,Pratap Nagar,106,Dilshad Garden,Red Line,RL,QR Ticket,Entry,Senior Citizen,30.00,QR-20240516-030172,2024-05-16 18:30:51
42872,70,Yamuna Bank,77,Noida Sector 18,Blue Line (N),BLN,Other,Entry,Student,30.00,OT-20240803-812113,2024-08-03 08:51:31
42873,129,Udyog Nagar,133,Rajdhani Park,Green Line,GL,Other,Exit,Adult,20.00,OT-20240523-171269,2024-05-23 18:18:29
42874,29,Chhatarpur,23,AIIMS,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240603-411963,2024-06-03 18:08:38
42875,56,Rajouri Garden,62,Rajendra Place,Blue Line (N),BLN,QR Ticket,Exit,Senior Citizen,40.00,QR-20240610-661399,2024-06-10 17:32:00
42876,21,Jor Bagh,18,Central Secretariat,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240430-003619,2024-04-30 20:32:47
42877,119,Anand Vihar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Adult,10.00,OT-20240702-336593,2024-07-02 19:47:23
42878,108,Raj Bagh,112,Arthala,Red Line,RL,QR Ticket,Entry,Adult,40.00,QR-20240630-528452,2024-06-30 20:49:55
42879,87,Rithala,104,Mansarovar Park,Red Line,RL,Other,Exit,Adult,40.00,OT-20240520-216051,2024-05-20 18:52:15
42880,134,Mundka,136,Ghevra,Green Line,GL,QR Ticket,Exit,Adult,40.00,QR-20240706-680556,2024-07-06 15:27:44
42881,118,Karkarduma,116,Nirman Vihar,Blue Line (V),BLV,QR Ticket,Exit,Student,20.00,QR-20240726-052033,2024-07-26 20:42:26
42882,151,Lajpat Nagar,149,Jawaharlal Nehru Stadium,Violet Line,VL,Other,Exit,Senior Citizen,20.00,OT-20240705-341546,2024-07-05 09:47:54
42883,25,Hauz Khas,26,Malviya Nagar,Yellow Line,YL,QR Ticket,Entry,Adult,40.00,QR-20240601-657924,2024-06-01 20:39:23
42884,87,Rithala,95,Inderlok,Red Line,RL,Other,Exit,Concession,50.00,OT-20240525-010002,2024-05-25 18:25:50
42885,17,Patel Chowk,27,Saket,Yellow Line,YL,QR Ticket,Entry,Senior Citizen,50.00,QR-20240726-404714,2024-07-26 20:53:11
42886,18,Central Secretariat,34,Sikanderpur,Yellow Line,YL,QR Ticket,Exit,Student,50.00,QR-20240705-963981,2024-07-05 13:06:11
42887,46,Dwarka,48,Nawada,Blue Line (N),BLN,QR Ticket,Entry,Concession,40.00,QR-20240627-746273,2024-06-27 11:13:03
42888,77,Noida Sector 18,78,Botanical Garden,Blue Line (N),BLN,Other,Exit,Concession,10.00,OT-20240516-294118,2024-05-16 20:03:41
42889,133,Rajdhani Park,125,Madipur,Green Line,GL,QR Ticket,Exit,Adult,30.00,QR-20240630-104493,2024-06-30 17:40:21
42890,15,New Delhi,37,HUDA City Centre,Yellow Line,YL,Other,Entry,Concession,60.00,OT-20240612-833794,2024-06-12 17:10:59
42891,29,Chhatarpur,27,Saket,Yellow Line,YL,QR Ticket,Entry,Concession,30.00,QR-20240509-471561,2024-05-09 17:59:38
42892,97,Pratap Nagar,92,Netaji Subhash Place,Red Line,RL,Other,Entry,Student,40.00,OT-20240728-015512,2024-07-28 08:22:00
42893,97,Pratap Nagar,100,Shastri Park,Red Line,RL,QR Ticket,Entry,Senior Citizen,50.00,QR-20240722-249250,2024-07-22 21:46:54
42894,121,Vaishali,115,Laxmi Nagar,Blue Line (V),BLV,Other,Entry,Senior Citizen,60.00,OT-20240621-488336,2024-06-21 17:26:40
42895,115,Laxmi Nagar,116,Nirman Vihar,Blue Line (V),BLV,Other,Exit,Student,50.00,OT-20240717-393241,2024-07-17 19:51:28
42896,116,Nirman Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Entry,Adult,40.00,OT-20240724-159007,2024-07-24 09:57:47
42897,22,INA,28,Qutab Minar,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240722-816055,2024-07-22 18:34:26
42898,1,Samaypur Badli,9,Vishwavidyalaya,Yellow Line,YL,QR Ticket,Entry,Adult,50.00,QR-20240518-127793,2024-05-18 15:58:21
42899,71,Akshardham,84,Noida Sector 59,Blue Line (N),BLN,QR Ticket,Exit,Adult,40.00,QR-20240618-377223,2024-06-18 17:10:52
42900,19,Udyog Bhawan,16,Rajiv Chowk,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240617-040148,2024-06-17 10:47:35
42901,141,Brigadier Hoshiar Singh,117,Preet Vihar,Green Line,GL,Other,Entry,Adult,30.00,OT-20240730-311017,2024-07-30 21:53:00
42902,87,Rithala,106,Dilshad Garden,Red Line,RL,Other,Exit,Senior Citizen,40.00,OT-20240603-366245,2024-06-03 21:39:09
42903,5,Adarsh Nagar,23,AIIMS,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240628-707874,2024-06-28 08:26:14
42904,130,Maharaja Surajmal Stadium,132,Nangloi Railway Station,Green Line,GL,Other,Exit,Adult,40.00,OT-20240709-428535,2024-07-09 14:24:31
42905,34,Sikanderpur,11,Civil Lines,Yellow Line,YL,QR Ticket,Exit,Adult,50.00,QR-20240716-578795,2024-07-16 04:03:24
42906,146,ITO,157,Harkesh Nagar Okhla,Violet Line,VL,QR Ticket,Entry,Concession,40.00,QR-20240627-356105,2024-06-27 15:25:58
42907,34,Sikanderpur,25,Hauz Khas,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240531-878034,2024-05-31 16:31:36
42908,151,Lajpat Nagar,144,Jama Masjid,Violet Line,VL,Other,Exit,Adult,50.00,OT-20240712-793012,2024-07-12 12:35:36
42909,25,Hauz Khas,8,Guru Tegh Bahadur Nagar,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240624-090388,2024-06-24 09:16:40
42910,25,Hauz Khas,81,Noida Sector 34,Yellow Line,YL,QR Ticket,Exit,Senior Citizen,20.00,QR-20240710-208156,2024-07-10 20:27:56
42911,92,Netaji Subhash Place,87,Rithala,Red Line,RL,Other,Exit,Concession,60.00,OT-20240531-923275,2024-05-31 14:18:07
42912,151,Lajpat Nagar,143,Lal Qila,Violet Line,VL,Other,Entry,Adult,30.00,OT-20240614-610993,2024-06-14 16:54:43
42913,29,Chhatarpur,20,Lok Kalyan Marg,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240623-412892,2024-06-23 08:54:34
42914,53,Tilak Nagar,85,Noida Sector 62,Blue Line (N),BLN,QR Ticket,Exit,Adult,40.00,QR-20240503-684540,2024-05-03 19:25:46
42915,25,Hauz Khas,4,Jahangirpuri,Yellow Line,YL,QR Ticket,Exit,Adult,30.00,QR-20240706-438382,2024-07-06 11:51:58
42916,16,Rajiv Chowk,36,IFFCO Chowk,Yellow Line,YL,Other,Entry,Senior Citizen,20.00,OT-20240516-667659,2024-05-16 09:52:16
42917,151,Lajpat Nagar,173,Raja Nahar Singh,Violet Line,VL,Other,Entry,Adult,40.00,OT-20240717-221706,2024-07-17 16:09:10
42918,100,Shastri Park,79,Golf Course,Red Line,RL,Other,Entry,Senior Citizen,20.00,OT-20240614-532269,2024-06-14 16:37:02
42919,18,Central Secretariat,7,Model Town,Yellow Line,YL,Other,Exit,Student,50.00,OT-20240520-533771,2024-05-20 08:28:36
42920,12,Kashmere Gate,27,Saket,Yellow Line,YL,QR Ticket,Exit,Concession,20.00,QR-20240710-821719,2024-07-10 19:20:55
42921,37,HUDA City Centre,90,Pitampura,Yellow Line,YL,Other,Entry,Senior Citizen,10.00,OT-20240704-954471,2024-07-04 20:05:17
42922,151,Lajpat Nagar,163,Sarai,Violet Line,VL,QR Ticket,Entry,Adult,10.00,QR-20240429-225927,2024-04-29 16:57:33
42923,119,Anand Vihar,157,Harkesh Nagar Okhla,Blue Line (V),BLV,Other,Exit,Senior Citizen,20.00,OT-20240614-173083,2024-06-14 09:50:33
42924,25,Hauz Khas,37,HUDA City Centre,Yellow Line,YL,Other,Entry,Senior Citizen,50.00,OT-20240622-941787,2024-06-22 16:34:08
42925,34,Sikanderpur,1,Samaypur Badli,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240723-789977,2024-07-23 16:18:07
42926,34,Sikanderpur,35,MG Road,Yellow Line,YL,Other,Exit,Concession,40.00,OT-20240504-565002,2024-05-04 18:00:55
42927,97,Pratap Nagar,94,Kanhaiya Nagar,Red Line,RL,Other,Exit,Senior Citizen,50.00,OT-20240610-078010,2024-06-10 22:52:26
42928,110,Shyam Park,100,Shastri Park,Red Line,RL,QR Ticket,Entry,Student,40.00,QR-20240717-376028,2024-07-17 17:14:32
42929,82,Noida Sector 52,68,Supreme Court,Blue Line (N),BLN,Other,Entry,Senior Citizen,60.00,OT-20240616-319976,2024-06-16 09:45:46
42930,70,Yamuna Bank,85,Noida Sector 62,Blue Line (N),BLN,Other,Exit,Senior Citizen,50.00,OT-20240527-479371,2024-05-27 16:49:13
42931,12,Kashmere Gate,11,Civil Lines,Yellow Line,YL,QR Ticket,Entry,Student,50.00,QR-20240704-427831,2024-07-04 19:12:15
42932,21,Jor Bagh,18,Central Secretariat,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240526-106831,2024-05-26 08:08:05
42933,110,Shyam Park,98,Pulbangash,Red Line,RL,Other,Exit,Concession,50.00,OT-20240708-263306,2024-07-08 09:25:35
42934,25,Hauz Khas,5,Adarsh Nagar,Yellow Line,YL,Other,Entry,Student,60.00,OT-20240711-391667,2024-07-11 18:02:59
42935,25,Hauz Khas,24,Green Park,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240514-955132,2024-05-14 18:09:48
42936,22,INA,33,Guru Dronacharya,Yellow Line,YL,QR Ticket,Exit,Adult,30.00,QR-20240628-290702,2024-06-28 18:48:30
42937,104,Mansarovar Park,99,Tis Hazari,Red Line,RL,NCMC,Entry,Adult,50.00,NC-20240524-352409,2024-05-24 10:37:00
42938,8,Guru Tegh Bahadur Nagar,10,Vidhan Sabha,Yellow Line,YL,Other,Exit,Adult,20.00,OT-20240522-461361,2024-05-22 11:30:49
42939,7,Model Town,15,New Delhi,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240603-357944,2024-06-03 16:49:00
42940,73,Mayur Vihar Extension,47,Dwarka Mor,Blue Line (N),BLN,Other,Entry,Adult,40.00,OT-20240701-572425,2024-07-01 07:20:54
42941,71,Akshardham,39,Dwarka Sector 8,Blue Line (N),BLN,QR Ticket,Exit,Student,40.00,QR-20240723-693696,2024-07-23 09:11:53
42942,19,Udyog Bhawan,34,Sikanderpur,Yellow Line,YL,Other,Exit,Adult,60.00,OT-20240502-331167,2024-05-02 08:18:54
42943,108,Raj Bagh,93,Keshav Puram,Red Line,RL,QR Ticket,Exit,Adult,30.00,QR-20240630-170352,2024-06-30 16:58:41
42944,25,Hauz Khas,16,Rajiv Chowk,Yellow Line,YL,Other,Entry,Senior Citizen,20.00,OT-20240604-194321,2024-06-04 09:10:41
42945,66,Barakhamba Road,47,Dwarka Mor,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240511-429311,2024-05-11 13:27:11
42946,97,Pratap Nagar,100,Shastri Park,Red Line,RL,Other,Entry,Adult,40.00,OT-20240719-085765,2024-07-19 12:10:13
42947,11,Civil Lines,5,Adarsh Nagar,Yellow Line,YL,Other,Entry,Adult,40.00,OT-20240612-766675,2024-06-12 13:41:42
42948,44,Dwarka Sector 13,52,Janakpuri East,Blue Line (N),BLN,QR Ticket,Exit,Adult,50.00,QR-20240729-813522,2024-07-29 08:07:57
42949,88,Rohini West,111,Mohan Nagar,Red Line,RL,Other,Entry,Concession,50.00,OT-20240729-657685,2024-07-29 19:13:36
42950,138,Tikri Border,123,Punjabi Bagh,Green Line,GL,QR Ticket,Exit,Adult,60.00,QR-20240428-141360,2024-04-28 09:33:49
42951,119,Anand Vihar,115,Laxmi Nagar,Blue Line (V),BLV,QR Ticket,Entry,Adult,20.00,QR-20240515-902859,2024-05-15 16:10:06
42952,15,New Delhi,13,Chandni Chowk,Yellow Line,YL,QR Ticket,Entry,Adult,50.00,QR-20240718-772495,2024-07-18 08:27:36
42953,78,Botanical Garden,74,New Ashok Nagar,Blue Line (N),BLN,Other,Entry,Adult,20.00,OT-20240704-824688,2024-07-04 14:06:09
42954,25,Hauz Khas,1,Samaypur Badli,Yellow Line,YL,Other,Entry,Adult,20.00,OT-20240603-578169,2024-06-03 18:53:56
42955,22,INA,37,HUDA City Centre,Yellow Line,YL,Other,Exit,Concession,50.00,OT-20240716-082032,2024-07-16 08:00:43
42956,7,Model Town,8,Guru Tegh Bahadur Nagar,Yellow Line,YL,Other,Exit,Adult,40.00,OT-20240703-290048,2024-07-03 10:45:10
42957,22,INA,21,Jor Bagh,Yellow Line,YL,Other,Entry,Concession,50.00,OT-20240524-929655,2024-05-24 23:35:53
42958,37,HUDA City Centre,48,Nawada,Yellow Line,YL,Other,Entry,Concession,50.00,OT-20240628-546744,2024-06-28 08:53:44
42959,53,Tilak Nagar,40,Dwarka Sector 9,Blue Line (N),BLN,Other,Entry,Concession,50.00,OT-20240715-402567,2024-07-15 07:31:30
42960,18,Central Secretariat,36,IFFCO Chowk,Yellow Line,YL,Other,Entry,Concession,40.00,OT-20240710-486547,2024-07-10 18:40:33
42961,87,Rithala,105,Jhilmil,Red Line,RL,QR Ticket,Entry,Adult,50.00,QR-20240504-429745,2024-05-04 17:40:02
42962,133,Rajdhani Park,139,Pandit Shree Ram Sharma,Green Line,GL,QR Ticket,Entry,Student,50.00,QR-20240711-871956,2024-07-11 21:52:58
42963,30,Sultanpur,25,Hauz Khas,Yellow Line,YL,Other,Exit,Concession,30.00,OT-20240603-926088,2024-06-03 17:25:54
42964,97,Pratap Nagar,11,Civil Lines,Red Line,RL,Other,Entry,Adult,10.00,OT-20240710-249855,2024-07-10 18:40:41
42965,16,Rajiv Chowk,28,Qutab Minar,Yellow Line,YL,QR Ticket,Entry,Adult,30.00,QR-20240515-065944,2024-05-15 09:58:51
42966,115,Laxmi Nagar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Adult,40.00,OT-20240528-213807,2024-05-28 10:05:01
42967,42,Dwarka Sector 11,81,Noida Sector 34,Blue Line (N),BLN,QR Ticket,Exit,Adult,50.00,QR-20240505-631744,2024-05-05 20:48:28
42968,15,New Delhi,34,Sikanderpur,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240608-532825,2024-06-08 09:19:00
42969,74,New Ashok Nagar,40,Dwarka Sector 9,Blue Line (N),BLN,QR Ticket,Exit,Senior Citizen,50.00,QR-20240607-377809,2024-06-07 13:18:58
42970,46,Dwarka,57,Ramesh Nagar,Blue Line (N),BLN,Other,Exit,Senior Citizen,20.00,OT-20240608-538222,2024-06-08 10:05:19
42971,84,Noida Sector 59,48,Nawada,Blue Line (N),BLN,QR Ticket,Exit,Adult,30.00,QR-20240630-832045,2024-06-30 11:54:41
42972,61,Patel Nagar,65,RK Ashram Marg,Blue Line (N),BLN,Other,Exit,Adult,60.00,OT-20240430-549712,2024-04-30 18:46:24
42973,96,Shastri Nagar,108,Raj Bagh,Red Line,RL,Other,Entry,Adult,40.00,OT-20240701-054225,2024-07-01 18:50:46
42974,96,Shastri Nagar,112,Arthala,Red Line,RL,Other,Exit,Student,30.00,OT-20240623-829305,2024-06-23 14:19:46
42975,54,Subhash Nagar,39,Dwarka Sector 8,Blue Line (N),BLN,QR Ticket,Entry,Concession,60.00,QR-20240524-915994,2024-05-24 19:02:08
42976,119,Anand Vihar,120,Kaushambi,Blue Line (V),BLV,Other,Exit,Adult,20.00,OT-20240502-510861,2024-05-02 13:33:26
42977,22,INA,15,New Delhi,Yellow Line,YL,Other,Exit,Adult,10.00,OT-20240528-877965,2024-05-28 19:29:52
42978,25,Hauz Khas,27,Saket,Yellow Line,YL,QR Ticket,Exit,Concession,60.00,QR-20240606-097463,2024-06-06 13:57:14
42979,151,Lajpat Nagar,31,Ghitorni,Violet Line,VL,QR Ticket,Exit,Adult,50.00,QR-20240614-338431,2024-06-14 12:17:03
42980,83,Noida Sector 61,38,Dwarka Sector 21,Blue Line (N),BLN,Other,Exit,Adult,40.00,OT-20240522-637719,2024-05-22 08:41:40
42981,25,Hauz Khas,18,Central Secretariat,Yellow Line,YL,Other,Entry,Concession,60.00,OT-20240608-134892,2024-06-08 11:16:44
42982,25,Hauz Khas,5,Adarsh Nagar,Yellow Line,YL,QR Ticket,Entry,Adult,10.00,QR-20240524-962495,2024-05-24 20:57:08
42983,75,Noida Sector 15,82,Noida Sector 52,Blue Line (N),BLN,Other,Entry,Senior Citizen,30.00,OT-20240720-759238,2024-07-20 09:53:56
42984,61,Patel Nagar,52,Janakpuri East,Blue Line (N),BLN,Other,Exit,Adult,30.00,OT-20240720-507688,2024-07-20 11:26:50
42985,28,Qutab Minar,30,Sultanpur,Yellow Line,YL,QR Ticket,Exit,Student,30.00,QR-20240530-214931,2024-05-30 13:53:45
42986,22,INA,5,Adarsh Nagar,Yellow Line,YL,QR Ticket,Exit,Adult,60.00,QR-20240517-442066,2024-05-17 12:44:49
42987,24,Green Park,2,Rohini Sector 18-19,Yellow Line,YL,QR Ticket,Entry,Concession,50.00,QR-20240707-435344,2024-07-07 09:53:39
42988,9,Vishwavidyalaya,26,Malviya Nagar,Yellow Line,YL,Other,Entry,Student,40.00,OT-20240430-981841,2024-04-30 10:36:46
42989,20,Lok Kalyan Marg,35,MG Road,Yellow Line,YL,Other,Entry,Student,30.00,OT-20240529-816629,2024-05-29 18:52:17
42990,97,Pratap Nagar,106,Dilshad Garden,Red Line,RL,Other,Entry,Adult,50.00,OT-20240721-640056,2024-07-21 18:46:13
42991,36,IFFCO Chowk,18,Central Secretariat,Yellow Line,YL,Other,Entry,Adult,60.00,OT-20240709-136655,2024-07-09 08:22:43
42992,54,Subhash Nagar,74,New Ashok Nagar,Blue Line (N),BLN,QR Ticket,Exit,Adult,40.00,QR-20240511-238223,2024-05-11 16:51:38
42993,34,Sikanderpur,35,MG Road,Yellow Line,YL,Other,Exit,Concession,10.00,OT-20240607-780821,2024-06-07 23:54:05
42994,128,Peera Garhi,76,Noida Sector 16,Green Line,GL,Other,Exit,Senior Citizen,20.00,OT-20240504-289493,2024-05-04 10:41:50
42995,34,Sikanderpur,14,Chawri Bazar,Yellow Line,YL,Other,Exit,Adult,30.00,OT-20240803-396138,2024-08-03 09:06:17
42996,134,Mundka,130,Maharaja Surajmal Stadium,Green Line,GL,Other,Entry,Senior Citizen,50.00,OT-20240527-551870,2024-05-27 09:18:40
42997,34,Sikanderpur,6,Azadpur,Yellow Line,YL,Other,Entry,Adult,50.00,OT-20240503-943437,2024-05-03 07:51:29
42998,15,New Delhi,10,Vidhan Sabha,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240702-169541,2024-07-02 19:21:38
42999,1,Samaypur Badli,24,Green Park,Yellow Line,YL,Other,Entry,Adult,30.00,OT-20240725-117263,2024-07-25 13:29:00
43000,115,Laxmi Nagar,117,Preet Vihar,Blue Line (V),BLV,Other,Entry,Concession,10.00,OT-20240712-247416,2024-07-12 21:56:30
43001,25,Hauz Khas,35,MG Road,Yellow Line,YL,Other,Exit,Adult,50.00,OT-20240719-882880,2024-07-19 14:51:18
43002,25,Hauz Khas,2,Rohini Sector 18-19,Yellow Line,YL,Other,Exit,Student,60.00,OT-20240614-347383,2024-06-14 07:24:45
43003,119,Anand Vihar,121,Vaishali,Blue Line (V),BLV,QR Ticket,Exit,Adult,20.00,QR-20240601-602932,2024-06-01 16:57:12
43004,25,Hauz Khas,7,Model Town,Yellow Line,YL,Other,Exit,Concession,30.00,OT-20240724-723588,2024-07-24 06:14:44
43005,58,Moti Nagar,76,Noida Sector 16,Blue Line (N),BLN,Other,Entry,Student,40.00,OT-20240707-774634,2024-07-07 11:53:33
43006,97,Pratap Nagar,113,Hindon River,Red Line,RL,Other,Entry,Adult,30.00,OT-20240516-784413,2024-05-16 19:23:07
43007,46,Dwarka,42,Dwarka Sector 11,Blue Line (N),BLN,Other,Entry,Adult,20.00,OT-20240509-949291,2024-05-09 10:38:55
